deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.24624181;200.05649281;-0.05532388;-0.02579596;-1.38751376;-0.31254503;0.19132170;-0.01457824 
0.25501323;200.31150603;-0.00893174;-0.01896295;-1.31710005;0.02522046;-0.07543290;-0.21795948 
0.25044322;200.56194925;-0.00648284;-0.01532140;-1.32696211;-0.00505911;-0.01003248;0.05526019 
0.24798107;200.80993032;-0.00609744;-0.01506811;-1.32833052;-0.00617443;-0.00788845;0.01369115 
0.24911618;201.05904651;-0.00536984;-0.01461213;-1.32656479;-0.00296798;0.00209701;-0.00675567 
0.25254154;201.31158805;-0.01356987;-0.01125318;-1.24341488;-0.24568407;0.15293500;0.57573050 
0.24902844;201.56061649;-0.06748427;-0.04380019;-1.18604231;0.03289787;-0.43010828;0.05429817 
0.24838305;201.80899954;-0.07307479;-0.18614167;-1.14083147;-0.17919412;-0.48799407;0.12291866 
0.26841545;202.07741499;-0.16674010;-0.17004803;-1.08479655;-0.32526183;0.41716009;0.26280105 
0.23416305;202.31157804;-0.13881575;-0.18416186;-1.01012194;0.37824792;-0.37837550;0.33019733 
0.25900984;202.57058787;-0.10221758;-0.16275561;-0.88471681;0.20435578;0.23188774;0.66366184 
0.25619459;202.82678246;-0.04789662;-0.11980467;-0.70504713;0.28130159;0.01466605;0.70971179 
0.22438645;203.05116892;-0.00535889;-0.09639962;-0.57445866;0.26817980;0.03992614;0.30336720 
0.25887227;203.31004119;0.06228913;-0.10796699;-0.50794327;0.21283901;-0.01166067;0.12746547 
0.25183725;203.56187844;0.05944533;-0.06839700;-0.51141584;-0.15258576;0.15480632;-0.01150885 
0.25883460;203.82071304;0.08703930;-0.05989077;-0.45456094;0.37054956;0.08257711;0.32842222 
0.25583529;204.07654834;0.13794114;-0.00054560;-0.40529642;-0.01647076;0.21670564;-0.03401882 
0.23473549;204.31128383;0.14122629;0.00987158;-0.41194496;0.11068963;-0.39654484;-0.08054734 
0.26049781;204.57178164;0.16480796;-0.07501035;-0.38760671;0.03409331;-0.25044307;0.13991274 
0.23490429;204.80668592;0.11524348;-0.06571473;-0.48514134;-0.07581826;0.16901448;-0.55481833 
0.25337124;205.06005716;0.19306226;-0.10178541;-0.59821475;0.35950017;-0.19545293;-0.21874167 
0.24881887;205.30887604;0.20741192;-0.10888629;-0.61769402;-0.12952338;-0.07467549;-0.10171758 
0.26299000;205.57186604;0.18576579;-0.04497410;-0.56976748;-0.04176355;0.43807685;0.47212386 
0.24484015;205.81670618;0.20901975;-0.03181229;-0.35631862;0.23330921;-0.29431203;0.85733551 
0.25502443;206.07173061;0.24778396;-0.02293190;-0.20886615;-0.08654384;0.42502117;0.06141697 
0.25323963;206.32497025;0.20120503;0.01811023;-0.21266796;-0.10279483;-0.14412583;0.01951118 
0.23110271;206.55607295;0.26750973;-0.09597570;-0.20865546;0.38359758;-0.05353111;0.12492870 
0.26517963;206.82125258;0.24261165;-0.05566395;-0.09343002;-0.03646393;0.14108114;0.85945761 
0.23796463;207.05921721;0.33678889;-0.08712016;0.05155244;0.28706008;-0.00254066;0.60899597 
0.24826288;207.30748010;0.32986978;-0.06160779;0.16889051;-0.38576812;0.42815056;0.35109732 
0.25418639;207.56166649;0.24726328;0.01465905;0.29220104;0.06122624;0.25362930;0.15619978 
0.24873924;207.81040573;0.31292716;-0.03670145;0.20257628;0.35889351;0.06385683;-0.36490396 
0.24839473;208.05880046;0.31825924;-0.03162142;0.19494285;0.07169735;0.19657214;0.20555030 
0.24707556;208.30587602;0.33041528;-0.03449743;0.39020872;0.21569309;0.16228384;0.62983239 
0.27620220;208.58207822;0.29392383;-0.02206643;0.58311623;-0.05002081;0.46226424;0.87016344 
0.22797680;208.81005502;0.24552919;-0.00525875;0.74220705;-0.52489328;0.15744443;0.39264107 
0.25100493;209.06105995;0.14690568;0.00084419;0.80898935;0.04644368;-0.31424418;0.04849415 
0.24986315;209.31092310;0.22254305;-0.07457155;0.73819447;0.14803484;-0.07684069;-0.35456648 
0.24505734;209.55598044;0.20541303;-0.03301344;0.67116809;0.05393296;0.30569303;-0.07671226 
0.24861813;209.80459857;0.16912431;0.05836392;0.73139083;-0.46414611;0.33403802;0.31738779 
0.25377774;210.05837631;0.21542048;-0.00064332;0.75035912;0.56551540;-0.23551492;-0.08616708 
0.25255466;210.31093097;0.23362173;0.05132877;0.72641361;-0.09750412;0.27706748;-0.32040960 
0.25547218;210.56640315;0.14123024;0.06845728;0.63483816;-0.59771645;-0.04033745;-0.23426361 
0.23420095;210.80060410;0.16210042;-0.00176870;0.52562582;0.48080102;-0.68530428;-0.39173242 
0.25869322;211.05929732;0.17982090;-0.00574028;0.45672435;-0.39961231;0.51192081;-0.00065627 
0.24641275;211.30571008;0.11524737;0.04427455;0.53588963;0.36834061;0.21574439;0.08727315 
0.27373338;211.57944345;0.20040260;0.01664889;0.57083118;0.19954123;-0.00239399;0.33299956 
0.22780895;211.80725241;0.20624821;0.03084763;0.61997920;-0.41423425;-0.14560963;0.09044892 
0.25383592;212.06108832;0.09000475;0.06483296;0.55797404;-0.16943429;-0.46664342;-0.55567521 
0.25516391;212.31625223;0.18685859;0.04208841;0.45238921;0.35034496;0.05513621;-0.12908995 
0.28448606;212.60073829;0.16051169;0.07389750;0.46282926;-0.06214239;0.16865565;-0.44745785 
0.20785427;212.80859256;0.12437435;0.03987596;0.44093695;0.17878276;-0.41972333;0.10120650 
0.24707556;213.05566812;0.20855454;-0.01520896;0.43979123;-0.01389605;-0.07729882;-0.29273033 
0.25488234;213.31055045;0.14148749;-0.03030504;0.33315167;-0.09100090;-0.63962221;-0.36152184 
0.26019955;213.57075000;0.33017436;-0.07353349;0.23332943;0.63407391;-0.24638110;0.03072867 
0.34147763;213.91222763;0.32275769;-0.09870376;0.33247384;-0.17702967;0.36841533;0.60198182 
0.27558422;214.18781185;0.26528075;-0.16115122;0.52610308;0.11104304;0.10031250;0.79991877 
0.31101894;214.49883080;0.19917649;-0.15089682;0.66803640;-0.62743986;-0.14649333;0.40646905 
0.35217810;214.85100889;0.13645642;-0.17958929;0.64391905;-0.01017058;-0.12939954;-0.43256444 
0.33121467;215.18222356;0.21167459;-0.15655747;0.53421319;0.21581921;0.09353317;-0.32780451 
0.31599092;215.49821448;0.18559656;-0.15203586;0.53923738;0.23773009;0.20973668;-0.05653391 
0.29556870;215.79378319;0.24886009;-0.18559362;0.53556579;0.32899040;-0.06539470;0.09512262 
0.04095888;215.83474207;0.22288039;-0.20838186;0.55003184;-0.47661224;-0.06651548;-0.18415724 
0.01515555;215.84989762;0.12580900;-0.23087612;0.45505965;0.12789151;-0.23601356;-0.87758982 
0.20204329;216.05194092;0.27309930;-0.15078613;0.22385247;0.26063982;0.11921672;-0.61173213 
0.25843120;216.31037211;0.23972501;-0.12307406;0.21583515;-0.02124537;0.39717156;0.10453580 
0.25873041;216.56910253;0.19438067;-0.09328865;0.25718322;-0.25256872;0.29980040;0.15142338 
0.24140620;216.81050873;0.15716569;-0.05574663;0.27218962;-0.39679471;-0.34334594;0.04582711 
0.27042794;217.08093667;0.11956988;-0.13518812;0.17642865;0.09143971;-0.50151652;-0.54137313 
0.23988843;217.32082510;0.21540482;-0.14235523;0.04145887;0.09483199;0.14453261;-0.45484746 
0.24837852;217.56920362;0.12201416;-0.14407799;0.00430203;-0.02106716;0.03711262;-0.31309718 
0.23933148;217.80853510;0.16746068;-0.14032488;-0.04264128;0.10154844;0.04840118;-0.17197186 
0.24723721;218.05577230;0.13539866;-0.11606424;-0.13859837;-0.20597719;-0.14901941;-0.73069870 
0.24971867;218.30549097;0.13065241;-0.24373469;-0.26261401;0.26292261;-0.62910956;-0.28678280 
0.24972963;218.55522060;0.24784552;-0.22617663;-0.35868236;-0.14512388;0.29299819;-0.18072155 
0.25519109;218.81041169;0.10711455;-0.17707248;-0.29842570;-0.31306362;0.20633848;0.49719459 
0.26017714;219.07058883;0.13868751;-0.18216163;-0.13153470;0.37541938;0.32118711;0.70242923 
0.23270988;219.30329871;0.11878555;-0.14267519;0.05089926;0.00390289;0.10001790;0.36463487 
0.26193976;219.56523848;0.06632969;-0.09367787;0.01349022;-0.05255097;0.10184482;-0.44527274 
0.24308181;219.80832028;0.03946486;-0.15541275;0.03175732;0.60785067;-0.11405999;-0.05033432 
0.24868941;220.05700970;0.09428012;-0.15729097;-0.00953187;-0.41707221;0.15870127;-0.34112191 
0.24803686;220.30504656;-0.03075374;-0.15219158;-0.10055579;0.32017216;0.04171727;-0.46647659 
0.26423383;220.56928039;-0.00057168;-0.19003801;-0.19779716;-0.44027111;-0.04559952;-0.30666670 
0.23574591;220.80502629;-0.01386203;-0.14797017;-0.36545169;-0.21950668;-0.01307164;-1.06139100 
0.26038718;221.06541348;-0.10224541;-0.12163797;-0.61464125;-0.22736159;0.10194557;-0.82194549 
0.23971558;221.30512905;-0.08241491;-0.12568501;-0.72973436;-0.24525976;0.27221540;-0.22527163 
0.28105140;221.58618045;-0.06471399;-0.06667508;-0.76979107;0.46663636;-0.16614002;0.05263628 
0.22256327;221.80874372;-0.00503731;-0.03041739;-0.73787379;-0.01398380;0.03109355;-0.14676350 
0.25410008;222.06284380;-0.00398798;-0.02764329;-0.73554599;0.00857985;0.01643713;0.05303987 
0.24710226;222.30994606;-0.00253518;-0.02729744;-0.73233163;0.03069136;-0.01176844;0.05211650 
0.24930573;222.55925179;-0.00238671;-0.02615386;-0.73185897;-0.00020986;0.00491135;0.01302407 
0.25584817;222.81509995;-0.00224971;-0.02536794;-0.73193401;-0.00071921;0.00008474;-0.00467940 
0.25425029;223.06935024;-0.00187607;-0.02411856;-0.73182857;-0.00086737;0.00045145;-0.00019806 
0.35686421;223.42621446;-0.00151211;-0.02322269;-0.73105347;0.00022362;-0.00041022;0.00676929 
0.33181620;223.75803065;-0.00114080;-0.02218593;-0.73044550;-0.00045379;0.00013939;0.00196898 
0.36181927;224.11984992;-0.00070429;-0.02106103;-0.72990340;0.00017194;0.00078825;0.00248831 
0.25539446;224.37524438;-0.00031141;-0.01996340;-0.72896361;0.00085411;0.00044476;0.00525961 
0.27043557;224.64567995;0.00002570;-0.01889083;-0.72799921;-0.00130646;0.00061805;0.00093138 
0.31676030;224.96244025;0.00037514;-0.01802539;-0.72706354;0.00127315;-0.00018730;0.00131768 
0.32114649;225.28358674;0.00073027;-0.01716709;-0.72626352;0.00141967;-0.00017380;0.00439350 
0.37335706;225.65694380;0.00116259;-0.01620481;-0.72486669;0.00019885;0.00026248;0.00707576 
0.31126451;225.96820831;0.00149774;-0.01543510;-0.72383112;0.00008381;0.00074011;0.00218035 
0.26083446;226.22904277;0.00191282;-0.01477660;-0.72267979;-0.00023909;-0.00008107;0.00050374 
0.35636592;226.58540869;0.00220068;-0.01438917;-0.72138649;0.00094067;-0.00077397;0.00595068 
0.28565502;226.87106371;0.00232189;-0.01393850;-0.72020775;-0.00068968;-0.00002229;-0.00042585 
0.33772182;227.20878553;0.00251210;-0.01376855;-0.71908981;-0.00005910;-0.00091871;0.00338265 
0.32175541;227.53054094;0.00247520;-0.01353747;-0.71811914;0.00033930;-0.00043023;0.00297563 
0.27070236;227.80124331;0.00244116;-0.01340197;-0.71700752;-0.00193061;0.00165512;0.00192780 
0.30587482;228.10711813;0.00246464;-0.01336508;-0.71594405;0.00124136;0.00048314;0.00274587 
0.26534557;228.37246370;0.00254683;-0.01330591;-0.71468246;0.00125672;-0.00057794;0.00372143 
0.24554801;228.61801171;0.00250018;-0.01321143;-0.71391994;0.00004590;0.00002249;0.00251808 
0.25016832;228.86818004;0.00252303;-0.01319251;-0.71286500;0.00104436;-0.00025347;0.00198766 
0.32605577;229.19423580;0.00252618;-0.01319429;-0.71181405;-0.00022640;0.00005685;0.00013413 
0.25523782;229.44947362;0.00258902;-0.01311219;-0.71067989;0.00061569;0.00064255;0.00396677 
0.24541354;229.69488716;0.00266000;-0.01304305;-0.70968515;-0.00019150;-0.00008438;0.00226156 
0.06109071;229.75597787;0.00270741;-0.01302807;-0.70870513;0.00038948;-0.00053925;0.00130413 
0.08650851;229.84248638;0.00270530;-0.01299863;-0.70775467;0.00081925;0.00081909;0.00205285 
0.07636690;229.91885328;0.00279934;-0.01294832;-0.70666939;0.00006397;0.00039666;0.00318334 
0.05130410;229.97015738;0.00283252;-0.01295794;-0.70563924;0.00040233;0.00058084;0.00306257 
0.07133722;230.04149461;0.00285740;-0.01288943;-0.70468479;-0.00050081;0.00070072;0.00184622 
0.04083610;230.08233070;0.00286000;-0.01283627;-0.70363581;0.00033578;-0.00053925;0.00370398 
0.22814131;230.31047201;0.00289917;-0.01278172;-0.70259058;-0.00090132;0.00052096;0.00387689 
0.26412606;230.57459807;0.00295527;-0.01278507;-0.70164645;-0.00028432;0.00033927;0.00287717 
0.23129249;230.80589056;0.00294794;-0.01275545;-0.70064998;-0.00008851;-0.00066992;0.00321847 
0.26487255;231.07076311;0.00291410;-0.01273700;-0.69962043;0.00030393;0.00033622;0.00353228 
0.25519776;231.32596087;0.00283661;-0.01283571;-0.69868910;0.00037595;0.00088854;0.00306501 
0.32115626;231.64711714;0.00279082;-0.01280247;-0.69770032;0.00084064;0.00049503;0.00346635 
0.32594514;231.97306228;0.00275318;-0.01277570;-0.69675124;0.00079173;0.00044498;0.00260380 
0.24036336;232.21342564;0.00258297;-0.01294004;-0.69658339;-0.00050255;-0.00277999;0.00410761 
0.28091574;232.49434137;0.00278957;-0.01309047;-0.69478375;0.00034371;-0.00753441;0.01965940 
0.23535085;232.72969222;0.00280563;-0.01307372;-0.69441903;0.00356585;0.00303680;-0.00536030 
0.25528669;232.98497891;0.00275145;-0.01325989;-0.69349444;-0.00967155;-0.00357790;-0.01006204 
0.20456171;233.18954062;0.00261019;-0.01318972;-0.69272494;-0.00034409;0.00383375;0.01408880 
0.25026774;233.43980837;0.00260614;-0.01344611;-0.69198048;0.00805320;-0.00440172;0.00182062 
0.26601887;233.70582724;0.00244226;-0.01350340;-0.69124311;0.00422353;0.00298208;0.00128718 
0.29070258;233.99652982;0.00227858;-0.01383479;-0.69070691;0.00737568;-0.00681633;-0.01119277 
0.27558970;234.27211952;0.00245620;-0.01384054;-0.68996292;0.01119543;-0.00317914;0.00132977 
0.23488688;234.50700641;0.00254793;-0.01382773;-0.68877423;0.00514900;-0.00115882;0.01317770 
0.26599765;234.77300406;0.00212943;-0.01394674;-0.68803632;0.00878731;-0.00251249;0.00861841 
0.29077721;235.06378126;0.00181695;-0.01388004;-0.68735510;0.01669356;0.01243311;0.01096693 
0.22988701;235.29366827;0.00115429;-0.01430811;-0.68697417;-0.01270206;0.00419547;-0.01081771 
0.27543211;235.56910038;0.00158207;-0.01438664;-0.68600291;-0.00590004;-0.00868118;0.00510736 
0.27072787;235.83982825;0.00149206;-0.01453125;-0.68558276;0.01577251;0.00760803;0.01574756 
0.25525284;236.09508109;0.00127541;-0.01461907;-0.68457675;-0.00986680;0.00918129;0.01537716 
0.24015760;236.33523870;0.00248027;-0.01555711;-0.68335652;0.01898350;-0.00097954;0.01692823 
0.25001168;236.58525038;0.00106486;-0.01300492;-0.67827863;-0.00828889;0.05177776;0.05734814 
0.26076317;236.84601355;0.03173474;-0.02973502;-0.67644066;0.26645046;-0.14726965;0.02300152 
0.28600693;237.13202047;0.02940728;-0.00362896;-0.66842228;-0.01863610;0.13882628;0.04758464 
0.26033902;237.39235950;0.01384660;-0.00707854;-0.68010855;-0.11916675;-0.20688710;-0.17125991 
0.24519086;237.63755035;0.01192925;-0.04782806;-0.70672780;-0.15571918;-0.08498536;0.02385899 
0.27600384;237.91355419;-0.00456592;-0.05976049;-0.69700330;-0.10552908;-0.08286715;0.07760705 
0.26041985;238.17397404;-0.04412416;-0.04239256;-0.68066466;-0.28233135;-0.07456158;0.04099522 
0.28042388;238.45439792;-0.06478249;-0.05814293;-0.68304354;-0.20537902;0.04754627;-0.01330438 
0.29585171;238.75024962;-0.03438018;-0.05777776;-0.65911090;-0.03953022;-0.00148502;0.16729882 
0.23137212;238.98162174;-0.05312990;-0.06537714;-0.63524950;-0.00338490;-0.06167852;0.02151627 
0.24583840;239.22746015;-0.03294386;-0.05737742;-0.62951589;0.14271158;-0.06301762;0.03482351 
0.23032665;239.45778680;-0.00569193;-0.05555831;-0.63244700;0.12611461;-0.12726137;-0.05462553 
0.19966197;239.65744877;0.01706190;-0.07929228;-0.65454894;0.20858812;0.00959765;-0.03300716 
0.27634811;239.93379688;0.00985286;-0.07352397;-0.64470142;-0.01078419;-0.04573110;0.09687321 
0.26554275;240.19933963;0.03591250;-0.06495285;-0.64896351;0.18889473;-0.04797984;-0.09917117 
0.25494099;240.45428061;0.07766144;-0.06907346;-0.69085431;0.05940573;-0.02997964;-0.23123205 
0.27546334;240.72974396;0.07879240;-0.05824771;-0.76502734;-0.02418862;-0.09993659;-0.29912066 
0.27577305;241.00551701;0.06225958;-0.05393267;-0.82828122;-0.16657443;0.08402813;-0.18684879 
0.29626107;241.30177808;0.03055686;-0.04600424;-0.85325420;-0.21943167;-0.00536891;0.01436617 
0.28031349;241.58209157;-0.03705629;-0.03831674;-0.79444802;-0.34578168;0.04527936;0.38999283 
0.09177995;241.67387152;-0.06052914;-0.00216020;-0.69087428;0.10274173;0.16994409;0.34878382 
0.00549722;241.67936873;-0.04772181;0.00094968;-0.62795043;0.22470090;0.02063508;0.17413650 
0.14103460;241.82040334;-0.04122100;-0.02030680;-0.62097269;-0.03166475;-0.13416937;-0.06594765 
0.25020170;242.07060504;-0.01907455;-0.00842050;-0.71299118;0.05211315;0.11992779;-0.00556944 
0.23857641;242.30918145;0.00810088;-0.00251295;-0.71025562;-0.00513474;0.02920200;-0.02049803 
0.25664639;242.56582785;0.00327529;-0.02940139;-0.72167951;-0.01157840;-0.10423232;-0.04021744 
0.25458741;242.82041526;-0.01917846;-0.04666291;-0.73636454;-0.17557082;-0.08538804;-0.07766028 
0.23828387;243.05869913;-0.02904793;-0.04804561;-0.78185505;-0.05284766;0.09404114;-0.17770278 
0.24834776;243.30704689;-0.01826293;-0.05122853;-0.82410842;-0.05158803;-0.13921207;-0.05535048 
0.24810553;243.55515242;-0.00482918;-0.06014100;-0.80360514;-0.06715414;-0.16944775;0.12679984 
0.24484468;243.79999709;-0.00907734;-0.09200431;-0.78140843;-0.01244901;-0.04559183;0.12599148 
0.25882173;244.05881882;-0.00447787;-0.10593304;-0.76477349;0.04116773;-0.06036840;-0.00965125 
0.25131440;244.31013322;0.00823661;-0.13019089;-0.75961608;0.02986189;-0.07647111;0.05173273 
0.24480462;244.55493784;0.00075483;-0.12757729;-0.75210786;-0.04626336;0.19627717;-0.01566993 
0.25013232;244.80507016;-0.00825881;-0.10472857;-0.75816196;0.08840117;-0.01046130;-0.07549328 
0.24988413;245.05495429;0.01612221;-0.10778957;-0.75972402;0.01991473;0.06268306;0.07932836 
0.26010609;245.31506038;0.00131796;-0.10569987;-0.73779720;-0.07394007;-0.17190777;0.01086828 
0.23988867;245.55494905;0.03732333;-0.14036402;-0.71751356;0.00733964;-0.19105157;0.06182972 
0.26518512;245.82013416;0.05671996;-0.13802448;-0.72850192;0.35287246;-0.03031036;-0.14389370 
0.24499559;246.06512976;0.12240096;-0.11494879;-0.76289070;0.09345154;0.12988654;-0.17728281 
0.23973274;246.30486250;0.13107008;-0.07006392;-0.77858698;0.10037647;0.42708790;-0.01656898 
0.25452757;246.55939007;0.08017671;-0.04793439;-0.77963090;-0.29585740;-0.21950722;0.00260018 
0.24815941;246.80754948;0.10770392;-0.06835379;-0.80140144;0.20574078;-0.01059114;0.02419892 
0.26331377;247.07086325;0.13725235;-0.09587120;-0.77831042;-0.22749037;-0.05348060;0.24310821 
0.23397517;247.30483842;0.07467994;-0.07273608;-0.70219165;-0.02023883;-0.16967005;0.27186683 
0.24992466;247.55476308;0.06557442;-0.11808964;-0.65897983;-0.02918780;-0.21919477;0.03722289 
0.27595067;247.83071375;0.04482291;-0.12096055;-0.65731865;-0.09667599;-0.16525261;0.06391474 
0.22795630;248.05867004;0.05486215;-0.17723179;-0.65967572;0.04287947;0.00960341;-0.03820309 
0.24287009;248.30154014;0.04207928;-0.15868725;-0.64341223;-0.00417341;-0.40952179;0.05347353 
0.25378776;248.55532789;0.03467275;-0.19609010;-0.62957233;0.11414817;-0.05324320;0.01554548 
0.25330162;248.80862951;0.02927626;-0.19146289;-0.61756462;0.20324750;-0.51031649;-0.01067835 
0.24833107;249.05696058;0.05258086;-0.20946029;-0.62807292;0.04341931;0.06986366;-0.16226776 
0.25094604;249.30790663;0.06674653;-0.18151605;-0.65552664;-0.04158906;0.22057801;-0.13065273 
0.24006748;249.54797411;0.05912981;-0.19890699;-0.70056474;-0.21718352;-0.13134392;-0.28797615 
0.26692748;249.81490159;0.03200212;-0.18356577;-0.76130581;-0.41971990;0.09763213;-0.19892864 
0.24370217;250.05860376;0.00737108;-0.15869427;-0.78765374;0.12029295;-0.19604154;0.05545508 
0.25110936;250.30971313;-0.01870905;-0.13997868;-0.77255136;-0.26628041;0.13934311;0.01271098 
0.24330854;250.55302167;-0.05078736;-0.09651989;-0.79275686;0.18908526;0.20179623;0.00342224 
0.25145125;250.80447292;-0.02275567;-0.10855793;-0.78611279;-0.05928786;-0.11379818;-0.00744157 
0.25513840;251.05961132;-0.04986680;-0.10147744;-0.77719611;0.07112981;0.10987023;0.01577227 
0.24486327;251.30447459;-0.03527347;-0.09952836;-0.77775830;-0.04203543;-0.00494483;-0.05351242 
0.26067805;251.56515265;-0.01815547;-0.10193673;-0.79063654;-0.04118636;-0.07205427;-0.03919951 
0.24436641;251.80951905;-0.00857488;-0.08508978;-0.79661852;0.15755774;0.01475429;-0.01754676 
0.26854563;252.07806468;0.00796986;-0.10381497;-0.76896822;0.00209395;-0.01363939;0.09797411 
0.23138618;252.30945086;0.02386834;-0.10815962;-0.74989748;-0.01789736;-0.05491419;0.04627780 
0.24511433;252.55456519;0.01167595;-0.08463608;-0.75462365;-0.00022810;0.14723431;-0.05423664 
0.24990368;252.80446887;0.01642533;-0.09552106;-0.76642823;-0.10448257;-0.20706554;-0.07678386 
0.24992228;253.05439115;0.02156378;-0.09483566;-0.79601842;-0.12044729;0.13247284;-0.09465618 
0.24999332;253.30438447;-0.01732443;-0.08529312;-0.80349022;-0.22306761;0.03211121;0.00186303 
0.24996519;253.55434966;-0.01563273;-0.08883924;-0.79613495;0.01127274;-0.06302392;0.00534633 
